Lat,Lon,Population
37.7595833333333,-122.438472222222,16.9099133720003
37.7393055555556,-122.402083333333,0
37.7495833333333,-122.445416666667,17.8080589540295
37.7631944444444,-122.438194444444,15.4245831433786
37.7726388888889,-122.388472222222,2.51635615654765
37.7423611111111,-122.487916666667,8.89112508646839
37.7956944444444,-122.418472222222,22.9827195631353
37.78375,-122.479583333333,12.2374373086844
37.7598611111111,-122.49125,9.32376175899761
37.7604166666667,-122.490972222222,9.32376175899761
37.7879166666667,-122.449027777778,12.0225905257277
37.7701388888889,-122.40875,0.805233970095249
37.7873611111111,-122.447361111111,29.8091421621799
37.77875,-122.490694444444,0.287583560748303
37.75875,-122.414027777778,14.1975463148373
37.7884722222222,-122.435416666667,5.47307464049115
37.7768055555556,-122.496527777778,5.75965964720908
37.7868055555556,-122.415138888889,64.6200261001437
37.78875,-122.451805555556,5.61986208295642
37.7176388888889,-122.396805555556,12.4140237056351
37.7851388888889,-122.468472222222,15.8362680785399
37.7398611111111,-122.434305555556,10.6316047614138
37.7859722222222,-122.468194444444,15.8362680785399
37.72875,-122.359861111111,0
37.76875,-122.403194444444,0
37.7604166666667,-122.463194444444,7.32030881904772
37.7456944444444,-122.473472222222,6.78091764290738
37.7465277777778,-122.47375,6.78091764290738
37.7276388888889,-122.462361111111,9.42489760452395
37.7859722222222,-122.46875,15.8362680785399
37.7604166666667,-122.462916666667,7.32030881904772
37.7281944444444,-122.359583333333,0
37.7690277777778,-122.403194444444,0
37.7451388888889,-122.473472222222,6.78091764290738
37.7565277777778,-122.447083333333,5.24461598943615
37.7968055555556,-122.407361111111,41.58278548695
37.7418055555556,-122.492916666667,11.2495922292719
37.76125,-122.444305555556,9.61807242058214
37.7201388888889,-122.479861111111,6.60543491093759
37.7945833333333,-122.451805555556,6.61442189721097
37.7495833333333,-122.43875,9.56215339488108
37.7876388888889,-122.40875,0
37.77625,-122.462638888889,15.209974990688
37.7301388888889,-122.419861111111,14.3432300923217
37.7765277777778,-122.462361111111,15.209974990688
37.7529166666667,-122.469861111111,6.79416162267866
37.7298611111111,-122.420138888889,14.3432300923217
37.7526388888889,-122.425694444444,11.0216399656787
37.7120833333333,-122.397083333333,9.19308782525411
37.7756944444444,-122.462638888889,15.209974990688
37.7523611111111,-122.42625,11.0216399656787
37.8001388888889,-122.428194444444,14.5613142925558
37.8004166666667,-122.428194444444,14.5613142925558
37.7754166666667,-122.493194444444,13.2863605065716
37.7815277777778,-122.449305555556,26.0023469509925
37.7976388888889,-122.440138888889,7.04579723833345
37.7254166666667,-122.467916666667,6.75222235340287
37.7168055555556,-122.40375,12.7298017331234
37.7543055555556,-122.465972222222,8.1482008878686
37.7870833333333,-122.420694444444,4.02616985047625
37.7565277777778,-122.399861111111,0
37.7351388888889,-122.402361111111,10.400938780397
37.7884722222222,-122.402638888889,0.366015440952386
37.7584722222222,-122.41375,14.1975463148373
37.7495833333333,-122.418194444444,6.24056326823819
37.7281944444444,-122.432361111111,10.3799691457591
37.7295833333333,-122.424861111111,16.8595862488693
37.72875,-122.42875,14.8465013236311
37.7701388888889,-122.406527777778,0.377453423482148
37.7968055555556,-122.400416666667,54.9360280913668
37.7190277777778,-122.432638888889,10.2571470000228
37.7320833333333,-122.492083333333,5.32875421386562
37.7579166666667,-122.505694444444,11.8772010589049
37.79625,-122.429027777778,14.9094102275449
37.7754166666667,-122.480138888889,15.2658940163891
37.7543055555556,-122.413194444444,12.5817807827383
37.77625,-122.426805555556,11.0719670888097
37.7870833333333,-122.424027777778,20.9360832224765
37.7893055555556,-122.413472222222,36.6669039954087
37.7506944444444,-122.467638888889,7.83665203039125
37.7820833333333,-122.415972222222,57.0632149961729
37.7740277777778,-122.382638888889,0
37.7859722222222,-122.490416666667,3.09152327804426
37.7334722222222,-122.487083333333,10.3530081869389
37.7323611111111,-122.472916666667,3.69065569626989
37.7451388888889,-122.450138888889,2.20916462574833
37.7470833333333,-122.481527777778,7.4010475192578
37.8006944444444,-122.456527777778,0
37.7281944444444,-122.394583333333,3.39708081133933
37.8068055555556,-122.435416666667,0
37.7315277777778,-122.445694444444,0
37.7456944444444,-122.449027777778,2.20916462574833
37.7456944444444,-122.447083333333,2.20916462574833
37.7420833333333,-122.408472222222,12.2333622379855
37.7415277777778,-122.40875,12.2333622379855
37.7440277777778,-122.441527777778,2.20916462574833
37.7448611111111,-122.44625,2.20916462574833
37.74375,-122.438472222222,2.20916462574833
37.7754166666667,-122.441805555556,17.0337955212457
37.7695833333333,-122.420694444444,29.0459396355786
37.7723611111111,-122.451527777778,24.9805538450004
37.7884722222222,-122.456805555556,5.95537623716278
37.78875,-122.45625,5.95537623716278
37.7898611111111,-122.411527777778,39.6104063230678
37.7765277777778,-122.395694444444,5.03271231309531
37.7190277777778,-122.386805555556,13.8170828959526
37.7615277777778,-122.450972222222,7.41859074300716
37.7393055555556,-122.465138888889,9.56215339488108
37.7606944444444,-122.478472222222,11.6846451095343
37.7676388888889,-122.392361111111,0
37.7934722222222,-122.474583333333,1.38833443119871
37.73625,-122.505416666667,12.7075985905657
37.7743055555556,-122.422638888889,22.1439341776193
37.7590277777778,-122.410694444444,18.6929314486397
37.7673611111111,-122.392083333333,0
37.7340277777778,-122.390138888889,31.202816341191
37.7148611111111,-122.413472222222,12.9666352537397
37.73625,-122.505694444444,12.7075985905657
37.7576388888889,-122.410694444444,18.6929314486397
37.8034722222222,-122.435694444444,18.4772437780785
37.7776388888889,-122.474027777778,9.84174852338636
37.7670833333333,-122.397083333333,0
37.8065277777778,-122.424583333333,0
37.7343055555556,-122.384027777778,9.78582949768534
37.7990277777778,-122.459027777778,0
37.7570833333333,-122.39125,0
37.71625,-122.462638888889,11.923656864872
37.77375,-122.495138888889,10.0654246261906
37.7406944444444,-122.407083333333,0
37.7823611111111,-122.425138888889,27.2169081892194
37.7684722222222,-122.437361111111,10.4428780496728
37.7468055555556,-122.429305555556,8.76284026280125
37.7729166666667,-122.409305555556,28.6864601846433
37.7268055555556,-122.427638888889,11.5123294162055
37.7351388888889,-122.405694444444,6.71028308412709
37.7509722222222,-122.500416666667,10.1838413864987
37.7729166666667,-122.506527777778,12.5482293673176
37.7198611111111,-122.430694444444,11.8666058750879
37.73875,-122.404583333333,0.0347083607799675
37.7265277777778,-122.427361111111,11.5123294162055
37.7754166666667,-122.448472222222,20.3321577449051
37.7893055555556,-122.407083333333,0
37.78875,-122.407083333333,0
37.78125,-122.427916666667,36.0342201617624
37.7451388888889,-122.439583333333,9.94181414832511
37.7223611111111,-122.39875,16.9674300841499
37.7334722222222,-122.389861111111,31.202816341191
37.7581944444444,-122.41125,18.6929314486397
37.79375,-122.430416666667,18.1177643271431
37.7745833333333,-122.422361111111,6.18304655608853
37.7845833333333,-122.410138888889,41.0525532968203
37.7293055555556,-122.447361111111,9.2911611934067
37.75125,-122.407361111111,18.1177643271431
37.7443055555556,-122.454583333333,5.10460820328238
37.7651388888889,-122.479583333333,10.0062162460365
37.7651388888889,-122.480138888889,10.0062162460365
37.7843055555556,-122.410972222222,41.0525532968203
37.7173611111111,-122.454861111111,11.139069919651
37.7181944444444,-122.437361111111,14.4510739276022
37.7451388888889,-122.45375,5.53598354440483
37.8045833333333,-122.424305555556,0
37.7540277777778,-122.490694444444,15.3497725549407
37.7448611111111,-122.466805555556,5.7876191600596
37.7873611111111,-122.409027777778,0
37.7206944444444,-122.387083333333,14.6667615981634
37.79875,-122.424305555556,14.5948657079764
37.7506944444444,-122.43875,9.56215339488108
37.7604166666667,-122.420138888889,34.5244064678339
37.7259722222222,-122.419305555556,9.22663924067475
37.75875,-122.500694444444,16.2484711822791
37.7209722222222,-122.390138888889,20.1308492523813
37.7456944444444,-122.428472222222,12.9508463523653
37.7495833333333,-122.420138888889,5.03271231309531
37.7256944444444,-122.41875,9.22663924067475
37.7590277777778,-122.475416666667,10.191242434018
37.7765277777778,-122.50875,9.72991047198426
37.7634722222222,-122.427083333333,20.2746410327554
37.7231944444444,-122.415694444444,12.4559629749109
37.76125,-122.470416666667,14.7386574883505
37.77125,-122.412083333333,3.20263510833337
37.7954166666667,-122.432083333333,5.19164007035094
37.7856944444444,-122.424305555556,40.0100628891077
37.7848611111111,-122.434027777778,7.24710573085724
37.7531944444444,-122.387638888889,0
37.7584722222222,-122.451805555556,5.87149769861119
37.7545833333333,-122.45625,5.43532929814295
37.7704166666667,-122.38875,0
37.7743055555556,-122.44625,0
37.7554166666667,-122.413472222222,12.5817807827383
37.7498611111111,-122.500694444444,10.1838413864987
37.7270833333333,-122.420972222222,7.04579723833342
37.7256944444444,-122.427916666667,11.5123294162055
37.7673611111111,-122.436805555556,10.4428780496728
37.7729166666667,-122.409583333333,28.6864601846433
37.7726388888889,-122.409583333333,28.6864601846433
37.7259722222222,-122.420416666667,7.04579723833342
37.7290277777778,-122.386527777778,24.1570191028575
37.7270833333333,-122.427083333333,11.5123294162055
37.7781944444444,-122.407083333333,39.0873989650403
37.74375,-122.480694444444,0
37.7468055555556,-122.430416666667,8.76284026280125
37.7693055555556,-122.414305555556,0
37.7254166666667,-122.362361111111,0
37.7251388888889,-122.38625,0.0629089039136914
37.7873611111111,-122.487916666667,6.64318025328581
37.78375,-122.427361111111,3.16341916823134
37.7623611111111,-122.463472222222,8.61851983617573
37.7415277777778,-122.460972222222,13.9797564252647
37.7881944444444,-122.457083333333,5.95537623716278
37.8020833333333,-122.460138888889,0
37.8076388888889,-122.419583333333,0.167757077103177
37.7301388888889,-122.472361111111,6.20701185281754
37.7751388888889,-122.442638888889,17.0337955212457
37.7506944444444,-122.490972222222,12.1623880899803
37.7940277777778,-122.425972222222,25.4732669385901
37.7218055555556,-122.45875,16.0375765710637
37.7854166666667,-122.479861111111,13.9028677649258
37.7851388888889,-122.397916666667,17.2370396723515
37.7965277777778,-122.424583333333,17.2888470049862
37.7220833333333,-122.409027777778,7.8693319804763
37.7481944444444,-122.41125,20.801877560794
37.7759722222222,-122.490694444444,6.08958189884533
37.7618055555556,-122.468194444444,13.9139693362047
37.7595833333333,-122.392916666667,16.2876871223811
37.7590277777778,-122.442361111111,7.18958901870758
37.7756944444444,-122.444027777778,29.0890771696909
37.7598611111111,-122.399583333333,11.5752383201192
37.8006944444444,-122.439861111111,4.92087426169319
37.8004166666667,-122.439583333333,4.92087426169319
37.7290277777778,-122.393472222222,1.91243067897622
37.7834722222222,-122.464861111111,9.01095157011351
37.7615277777778,-122.43625,8.25364819347631
37.7226388888889,-122.391805555556,0.457519301190482
37.8031944444444,-122.410694444444,16.5783464431375
37.7334722222222,-122.38875,31.202816341191
37.7748611111111,-122.412361111111,36.2355286542863
37.7348611111111,-122.395138888889,18.7216898047146
37.7354166666667,-122.39375,18.7216898047146
37.7140277777778,-122.411805555556,12.9666352537397
37.7143055555556,-122.411527777778,12.9666352537397
37.7604166666667,-122.472083333333,10.3832801407019
37.8065277777778,-122.407638888889,6.29089039136915
37.71625,-122.464861111111,11.3816724619232
37.7920833333333,-122.40625,12.0225905257277
37.7418055555556,-122.38125,0
37.7345833333333,-122.402083333333,10.400938780397
37.7179166666667,-122.47375,31.0455440814067
37.7420833333333,-122.429027777778,9.88779948572841
37.7751388888889,-122.467638888889,18.5752836283336
37.7429166666667,-122.480138888889,0
37.7498611111111,-122.500416666667,10.1838413864987
37.8001388888889,-122.407916666667,52.5918436718459
37.7665277777778,-122.446527777778,29.4413670316076
37.7581944444444,-122.438194444444,7.46960459101514
37.7120833333333,-122.437638888889,10.2541513379317
37.75875,-122.438472222222,7.46960459101514
37.7426388888889,-122.432083333333,7.63788103987404
37.76625,-122.453194444444,23.0665981016868
37.7684722222222,-122.494583333333,0.179739725467689
37.7806944444444,-122.40875,76.0498749534402
37.7418055555556,-122.477361111111,6.45371343679279
37.7390277777778,-122.40875,5.68915304958601
37.7226388888889,-122.387638888889,0
37.80125,-122.44375,36.0677715771831
37.7656944444444,-122.452916666667,23.0665981016868
37.7929166666667,-122.417916666667,24.7861081419944
37.7418055555556,-122.477083333333,6.45371343679279
37.7676388888889,-122.496805555556,0.179739725467689
37.7379166666667,-122.410138888889,5.68915304958601
37.7845833333333,-122.47625,15.6014081705955
37.7529166666667,-122.450694444444,5.03271231309531
37.7851388888889,-122.47625,15.6014081705955
37.7659722222222,-122.45375,23.0665981016868
37.7229166666667,-122.387916666667,0
37.7345833333333,-122.481527777778,2.01308492523813
37.7529166666667,-122.415138888889,21.3150168554625
37.7509722222222,-122.475694444444,14.3791780374152
37.7620833333333,-122.45875,4.13292435408736
37.7620833333333,-122.460138888889,4.13292435408736
37.7626388888889,-122.467638888889,20.0679403484675
37.7518055555556,-122.433472222222,10.7364529346033
37.7573611111111,-122.393472222222,4.64722796570929
37.7248611111111,-122.430694444444,5.63663779066674
37.7390277777778,-122.410138888889,4.80903621029108
37.7570833333333,-122.394583333333,4.64722796570929
37.7520833333333,-122.432916666667,10.7364529346033
37.7493055555556,-122.477916666667,8.3268512816668
37.7498611111111,-122.416527777778,18.8497952090479
37.8020833333333,-122.439861111111,13.3595635947621
37.7768055555556,-122.41875,25.621080866667
37.7520833333333,-122.434861111111,11.0000711986226
37.7223611111111,-122.459861111111,17.7822501729367
37.71875,-122.42625,0
37.7915277777778,-122.41625,32.1374629136229
37.7556944444444,-122.502083333333,7.81550618033625
37.7648611111111,-122.42125,23.6079959414289
37.7895833333333,-122.40375,0.143791780374151
37.7893055555556,-122.412638888889,36.6669039954087
37.7193055555556,-122.459861111111,14.4510739276022
37.7431944444444,-122.415138888889,0
37.71875,-122.459861111111,14.4510739276022
37.7184722222222,-122.460138888889,14.4510739276022
37.7804166666667,-122.39375,4.02616985047626
37.7765277777778,-122.427916666667,22.4315177383676
37.7204166666667,-122.479305555556,6.60543491093759
37.75625,-122.479861111111,11.5752383201192
37.7534722222222,-122.449027777778,5.24461598943615
37.7773611111111,-122.492916666667,17.2789789416272
37.7398611111111,-122.449861111111,6.54252600702391
37.7206944444444,-122.479305555556,6.60543491093759
37.7768055555556,-122.492361111111,17.2789789416272
37.7348611111111,-122.427083333333,14.4690479001491
37.7615277777778,-122.48125,7.73448418644123
37.7545833333333,-122.410972222222,19.6662911927109
37.7606944444444,-122.415416666667,0
37.7309722222222,-122.454305555556,9.31051777922631
37.7654166666667,-122.449305555556,20.5334662374289
37.7851388888889,-122.43875,0
37.7226388888889,-122.40375,16.8595862488693
37.7943055555556,-122.409305555556,11.8416760308125
37.7195833333333,-122.459583333333,14.4510739276022
37.7579166666667,-122.484305555556,14.0915944766669
37.7404166666667,-122.493194444444,11.2495922292719
37.7229166666667,-122.454583333333,15.2323426009684
37.7595833333333,-122.467638888889,13.9478026962927
37.7515277777778,-122.444583333333,13.5324042196563
37.7609722222222,-122.42375,13.5883232453573
37.7315277777778,-122.445416666667,0
37.7501388888889,-122.479861111111,8.99967378341749
37.7440277777778,-122.404305555556,0.163855749728684
37.7984722222222,-122.445972222222,12.1700134116668
37.7298611111111,-122.485416666667,1.13669881554394
37.7309722222222,-122.479027777778,1.13669881554394
37.7304166666667,-122.483194444444,1.13669881554394
37.8043055555556,-122.45125,0
37.7493055555556,-122.480138888889,8.99967378341749
37.7943055555556,-122.439583333333,6.13075863595246
37.7495833333333,-122.479583333333,8.99967378341749
37.7251388888889,-122.391805555556,0
37.7143055555556,-122.409583333333,11.5752383201192
37.7609722222222,-122.402638888889,8.12423559113954
37.7143055555556,-122.410694444444,11.5752383201192
37.7231944444444,-122.44375,14.6149965572288
37.7273611111111,-122.430416666667,17.111221864524
37.7276388888889,-122.460416666667,5.36822646730166
37.7756944444444,-122.442638888889,13.1409710397489
37.7126388888889,-122.400416666667,15.2811446597621
37.7579166666667,-122.48125,6.69350737641674
37.7593055555556,-122.482083333333,6.69350737641674
37.7479166666667,-122.483194444444,9.59570481030172
37.7354166666667,-122.411527777778,5.28434792875007
37.7990277777778,-122.424861111111,14.5948657079764
37.7306944444444,-122.397361111111,13.1689305525994
37.7631944444444,-122.392361111111,0.0838785385515882
37.7629166666667,-122.392083333333,0.0838785385515882
37.7359722222222,-122.392916666667,20.7347747299527
37.7731944444444,-122.437916666667,9.12179106748524
37.7329166666667,-122.482638888889,6.71028308412706
37.7434722222222,-122.43625,9.94181414832511
37.7381944444444,-122.398194444444,13.1624783573262
37.7379166666667,-122.397083333333,13.1624783573262
37.7581944444444,-122.46875,8.8352060607673
37.7423611111111,-122.463472222222,6.61442189721097
37.7270833333333,-122.420138888889,12.1700134116668
37.7784722222222,-122.42125,0.120785095514287
37.7426388888889,-122.46375,6.61442189721097
37.7629166666667,-122.420972222222,19.7533958288991
37.72625,-122.419861111111,12.1700134116668
37.7826388888889,-122.479305555556,12.2374373086844
37.7406944444444,-122.487361111111,8.89112508646839
37.7623611111111,-122.437361111111,15.4245831433786
37.7726388888889,-122.387361111111,2.51635615654765
37.7784722222222,-122.435138888889,36.9904355012505
37.77875,-122.435972222222,36.9904355012505
37.7340277777778,-122.495416666667,10.7843835280614
37.7404166666667,-122.498472222222,12.0785095514287
37.7418055555556,-122.488194444444,8.89112508646839
37.7626388888889,-122.439027777778,15.4245831433786
37.7445833333333,-122.503472222222,8.24106641269354
37.7626388888889,-122.435972222222,15.4245831433786
37.7340277777778,-122.432638888889,5.60787943459192
37.7740277777778,-122.445972222222,16.104679401905
37.7684722222222,-122.390694444444,0
37.7509722222222,-122.502638888889,16.9282141440478
37.7856944444444,-122.480972222222,19.0524108995751
37.7143055555556,-122.467083333333,8.87015545183048
37.7648611111111,-122.399861111111,0
37.8015277777778,-122.445694444444,20.6900395093918
37.74375,-122.487083333333,10.8482909860054
37.7620833333333,-122.446805555556,15.7844158910717
37.7279166666667,-122.460416666667,5.36822646730166
37.7984722222222,-122.415138888889,9.21615442335579
37.7573611111111,-122.407638888889,20.5502419451391
37.7715277777778,-122.390694444444,0
37.7604166666667,-122.44125,12.2561346918909
37.7881944444444,-122.454305555556,6.03925477571437
37.7790277777778,-122.394861111111,8.15829153912291
37.7581944444444,-122.394027777778,11.9778553051669
37.7793055555556,-122.394861111111,8.15829153912291
37.7393055555556,-122.479305555556,10.2811122967518
37.76125,-122.444861111111,10.1111765563097
37.7595833333333,-122.44625,10.1111765563097
37.7598611111111,-122.471527777778,25.1635615654765
37.77875,-122.475138888889,6.24895112209333
37.7490277777778,-122.409583333333,15.1820154778375
37.71375,-122.460138888889,6.42010868048914
37.7234722222222,-122.36375,0
37.8015277777778,-122.41875,13.651232149271
37.79875,-122.426805555556,13.890285984143
37.8043055555556,-122.424583333333,0
37.7348611111111,-122.385416666667,13.7141410531847
37.7448611111111,-122.454305555556,5.53598354440483
37.7884722222222,-122.452083333333,5.61986208295642
37.7998611111111,-122.402361111111,0
37.7781944444444,-122.395694444444,8.15829153912291
37.7515277777778,-122.388472222222,0
37.7204166666667,-122.393194444444,18.4197270659288
37.7204166666667,-122.443472222222,26.6733752594051
37.7204166666667,-122.392361111111,18.4197270659288
37.7851388888889,-122.480138888889,13.9028677649258
37.7223611111111,-122.44375,0
37.7206944444444,-122.444027777778,26.6733752594051
37.79625,-122.406527777778,7.29743285398819
37.7618055555556,-122.471805555556,10.3832801407019
37.75375,-122.414027777778,13.3810939148181
37.7248611111111,-122.405416666667,13.5496100737182
37.7409722222222,-122.435138888889,3.73858628972795
37.7268055555556,-122.430416666667,17.111221864524
37.71875,-122.412638888889,0.457519301190481
37.76375,-122.49125,10.424904077126
37.72375,-122.39375,0
37.7431944444444,-122.45625,6.66494333355864
37.7520833333333,-122.401805555556,11.0719670888097
37.76375,-122.465694444444,11.2732755813335
37.7320833333333,-122.457361111111,4.40362327395839
37.7529166666667,-122.418194444444,14.2174122844943
37.74375,-122.49625,15.0142584007343
37.7773611111111,-122.48375,15.9270542614428
37.7223611111111,-122.397916666667,10.8203314731549
37.7481944444444,-122.485972222222,7.36365275284472
37.7979166666667,-122.400694444444,14.7961742005002
37.7156944444444,-122.47125,14.7961742005002
37.7484722222222,-122.447083333333,4.1699616308504
37.7623611111111,-122.439027777778,15.4245831433786
37.7481944444444,-122.446527777778,4.1699616308504
37.7451388888889,-122.502916666667,8.24106641269354
37.7648611111111,-122.396527777778,3.85841277337307
37.7781944444444,-122.507916666667,6.65436405842603
37.7801388888889,-122.469027777778,12.2157653417859
37.7909722222222,-122.427638888889,1.24619542990932
37.7709722222222,-122.436805555556,16.5240720946629
37.7206944444444,-122.46625,14.2464471632237
37.7673611111111,-122.39125,0
37.7204166666667,-122.465416666667,14.2464471632237
37.7495833333333,-122.436527777778,10.7843835280614
37.77625,-122.483472222222,6.9978666448754
37.7965277777778,-122.402638888889,0
37.77625,-122.484027777778,6.9978666448754
37.72875,-122.447916666667,6.31884990421964
37.72125,-122.46875,12.6536766729253
37.7418055555556,-122.425138888889,6.28082496674294
37.7754166666667,-122.492916666667,10.8035557654446
37.7818055555556,-122.48875,17.4072637652943
37.7634722222222,-122.488472222222,10.7059516478573
37.76375,-122.501805555556,10.9660152506392
37.7495833333333,-122.476805555556,13.7560803224605
37.7634722222222,-122.500972222222,10.9660152506392
37.7654166666667,-122.46375,24.7321862243541
37.74875,-122.47625,13.7560803224605
37.7745833333333,-122.483472222222,6.9978666448754
37.7754166666667,-122.48375,6.9978666448754
37.7179166666667,-122.38625,10.3338359495557
37.7279166666667,-122.467916666667,5.72471025614591
37.71875,-122.451527777778,12.6536766729253
37.75375,-122.442916666667,11.3236027044644
37.75125,-122.409583333333,14.5948657079764
37.8084722222222,-122.471527777778,0.0671028308412706
37.7620833333333,-122.422361111111,19.6834970467727
37.7370833333333,-122.414027777778,9.17072021497367
37.7420833333333,-122.414305555556,7.85103120842869
37.75375,-122.442638888889,11.3236027044644
37.7345833333333,-122.390416666667,5.53598354440485
37.7673611111111,-122.413472222222,0.619410746227113
37.7304166666667,-122.417638888889,11.4622590641109
37.7381944444444,-122.499583333333,0
37.7865277777778,-122.434027777778,20.862880134286
37.7373611111111,-122.499027777778,0
37.7515277777778,-122.438472222222,9.50623436918003
37.7898611111111,-122.450416666667,8.77129860282325
37.7601388888889,-122.496805555556,10.7011356552132
37.8020833333333,-122.427638888889,13.0850520140478
37.7356944444444,-122.504027777778,0
37.7951388888889,-122.417361111111,43.1264732060629
37.7720833333333,-122.45375,14.3564740720929
37.7670833333333,-122.447361111111,32.2932373423616
37.7609722222222,-122.415416666667,0
37.7620833333333,-122.472916666667,15.15734531944
37.7623611111111,-122.472916666667,15.15734531944
37.7609722222222,-122.415694444444,0
37.78375,-122.439861111111,1.90124687383601
37.74875,-122.387361111111,2.13890273306551
37.7534722222222,-122.39375,6.67193860936063
37.7740277777778,-122.505694444444,11.0160480631086
37.77375,-122.504861111111,11.0160480631086
37.8068055555556,-122.401527777778,0.402616985047624
37.7243055555556,-122.459583333333,8.1529939472144
37.7165277777778,-122.432638888889,12.4337598323531
37.7623611111111,-122.407916666667,25.0197697851024
37.7254166666667,-122.442083333333,14.6149965572288
37.7629166666667,-122.407916666667,25.0197697851024
37.7159722222222,-122.433472222222,12.4337598323531
37.7254166666667,-122.442361111111,14.6149965572288
37.7790277777778,-122.455694444444,9.63404928506816
37.7845833333333,-122.43875,0
37.7123611111111,-122.414861111111,18.1951906704215
37.7670833333333,-122.452916666667,26.7452711495922
37.7401388888889,-122.419027777778,9.76346188740494
37.8018055555556,-122.454861111111,0
37.7801388888889,-122.420694444444,8.47173239371045
37.7940277777778,-122.41125,46.6364674346833
37.7545833333333,-122.432083333333,8.34838160172281
37.7873611111111,-122.412083333333,64.41871760762
37.7543055555556,-122.430138888889,8.34838160172281
37.7595833333333,-122.386527777778,0
37.7381944444444,-122.479861111111,9.99352873600355
37.7656944444444,-122.477361111111,0
37.7151388888889,-122.480972222222,6.82788598353962
37.7423611111111,-122.414027777778,7.85103120842869
37.7379166666667,-122.472083333333,8.05233970095251
37.7126388888889,-122.415416666667,18.1951906704215
37.79875,-122.424861111111,14.5948657079764
37.7495833333333,-122.438472222222,9.56215339488108
37.80125,-122.416805555556,13.2192576757304
37.7173611111111,-122.437916666667,13.1624783573262
37.7229166666667,-122.432361111111,16.8875457617198
37.7573611111111,-122.440972222222,11.3550571564213
37.7570833333333,-122.439027777778,11.3550571564213
37.77125,-122.444305555556,25.3465692859527
37.7706944444444,-122.444305555556,25.3465692859527
37.7576388888889,-122.44125,11.3550571564213
37.7254166666667,-122.39375,0
37.7459722222222,-122.413194444444,7.74478505959667
37.7218055555556,-122.467638888889,7.54906846964296
37.7620833333333,-122.47125,0.527236528038557
37.7756944444444,-122.417638888889,0
37.7834722222222,-122.506527777778,0.156573271962965
37.7245833333333,-122.424305555556,13.5883232453573
37.7481944444444,-122.489027777778,13.93674179011
37.7565277777778,-122.50875,10.0062162460365
37.7468055555556,-122.432916666667,17.6602450259527
37.7231944444444,-122.474583333333,4.52944108178578
37.7565277777778,-122.508194444444,10.0062162460365
37.7451388888889,-122.470694444444,8.49969190656096
37.8048611111111,-122.420694444444,10.8832403770686
37.7995833333333,-122.42625,15.2757620797481
37.7801388888889,-122.459861111111,19.81299373787
37.7795833333333,-122.459583333333,19.81299373787
37.7440277777778,-122.470416666667,8.49969190656096
37.76125,-122.425416666667,20.5179809687731
37.7343055555556,-122.402638888889,0
37.7543055555556,-122.43875,6.91997943050606
37.7759722222222,-122.475694444444,9.15474335048768
37.7743055555556,-122.431805555556,23.2223725304255
